"","V1","V2","V3"
"538","NODE_1_K99_10623_10_37.680160",538,52
"539","NODE_1_K99_10623_10_37.680160",539,52
"540","NODE_1_K99_10623_10_37.680160",540,52
"541","NODE_1_K99_10623_10_37.680160",541,51
"542","NODE_1_K99_10623_10_37.680160",542,52
"543","NODE_1_K99_10623_10_37.680160",543,52
"544","NODE_1_K99_10623_10_37.680160",544,52
"545","NODE_1_K99_10623_10_37.680160",545,52
"546","NODE_1_K99_10623_10_37.680160",546,52
"547","NODE_1_K99_10623_10_37.680160",547,52
"548","NODE_1_K99_10623_10_37.680160",548,47
"549","NODE_1_K99_10623_10_37.680160",549,52
"550","NODE_1_K99_10623_10_37.680160",550,52
"551","NODE_1_K99_10623_10_37.680160",551,47
"552","NODE_1_K99_10623_10_37.680160",552,51
"553","NODE_1_K99_10623_10_37.680160",553,51
"554","NODE_1_K99_10623_10_37.680160",554,51
"555","NODE_1_K99_10623_10_37.680160",555,51
"556","NODE_1_K99_10623_10_37.680160",556,51
"557","NODE_1_K99_10623_10_37.680160",557,52
"558","NODE_1_K99_10623_10_37.680160",558,51
"559","NODE_1_K99_10623_10_37.680160",559,52
"560","NODE_1_K99_10623_10_37.680160",560,51
"561","NODE_1_K99_10623_10_37.680160",561,51
"562","NODE_1_K99_10623_10_37.680160",562,51
"563","NODE_1_K99_10623_10_37.680160",563,51
"564","NODE_1_K99_10623_10_37.680160",564,51
"565","NODE_1_K99_10623_10_37.680160",565,49
"566","NODE_1_K99_10623_10_37.680160",566,52
"567","NODE_1_K99_10623_10_37.680160",567,52
"568","NODE_1_K99_10623_10_37.680160",568,52
"569","NODE_1_K99_10623_10_37.680160",569,49
"570","NODE_1_K99_10623_10_37.680160",570,51
"571","NODE_1_K99_10623_10_37.680160",571,53
"572","NODE_1_K99_10623_10_37.680160",572,53
"573","NODE_1_K99_10623_10_37.680160",573,53
"574","NODE_1_K99_10623_10_37.680160",574,53
"575","NODE_1_K99_10623_10_37.680160",575,53
"576","NODE_1_K99_10623_10_37.680160",576,53
"577","NODE_1_K99_10623_10_37.680160",577,54
"578","NODE_1_K99_10623_10_37.680160",578,54
"579","NODE_1_K99_10623_10_37.680160",579,54
"580","NODE_1_K99_10623_10_37.680160",580,55
"581","NODE_1_K99_10623_10_37.680160",581,55
"582","NODE_1_K99_10623_10_37.680160",582,55
"583","NODE_1_K99_10623_10_37.680160",583,56
"584","NODE_1_K99_10623_10_37.680160",584,56
"585","NODE_1_K99_10623_10_37.680160",585,56
"586","NODE_1_K99_10623_10_37.680160",586,56
"587","NODE_1_K99_10623_10_37.680160",587,56
"588","NODE_1_K99_10623_10_37.680160",588,55
"589","NODE_1_K99_10623_10_37.680160",589,52
"590","NODE_1_K99_10623_10_37.680160",590,55
"591","NODE_1_K99_10623_10_37.680160",591,55
"592","NODE_1_K99_10623_10_37.680160",592,53
"593","NODE_1_K99_10623_10_37.680160",593,53
"594","NODE_1_K99_10623_10_37.680160",594,51
"595","NODE_1_K99_10623_10_37.680160",595,49
"596","NODE_1_K99_10623_10_37.680160",596,44
"597","NODE_1_K99_10623_10_37.680160",597,50
"598","NODE_1_K99_10623_10_37.680160",598,53
"599","NODE_1_K99_10623_10_37.680160",599,53
"600","NODE_1_K99_10623_10_37.680160",600,52
"601","NODE_1_K99_10623_10_37.680160",601,53
"602","NODE_1_K99_10623_10_37.680160",602,53
"603","NODE_1_K99_10623_10_37.680160",603,53
"604","NODE_1_K99_10623_10_37.680160",604,53
"605","NODE_1_K99_10623_10_37.680160",605,53
"606","NODE_1_K99_10623_10_37.680160",606,53
"607","NODE_1_K99_10623_10_37.680160",607,53
"608","NODE_1_K99_10623_10_37.680160",608,52
"609","NODE_1_K99_10623_10_37.680160",609,53
"610","NODE_1_K99_10623_10_37.680160",610,53
"611","NODE_1_K99_10623_10_37.680160",611,53
"612","NODE_1_K99_10623_10_37.680160",612,52
"613","NODE_1_K99_10623_10_37.680160",613,53
"614","NODE_1_K99_10623_10_37.680160",614,53
"615","NODE_1_K99_10623_10_37.680160",615,52
"616","NODE_1_K99_10623_10_37.680160",616,53
"617","NODE_1_K99_10623_10_37.680160",617,52
"618","NODE_1_K99_10623_10_37.680160",618,52
"619","NODE_1_K99_10623_10_37.680160",619,52
"620","NODE_1_K99_10623_10_37.680160",620,53
"621","NODE_1_K99_10623_10_37.680160",621,52
"622","NODE_1_K99_10623_10_37.680160",622,53
"623","NODE_1_K99_10623_10_37.680160",623,53
"624","NODE_1_K99_10623_10_37.680160",624,53
"625","NODE_1_K99_10623_10_37.680160",625,53
"626","NODE_1_K99_10623_10_37.680160",626,52
"627","NODE_1_K99_10623_10_37.680160",627,52
"628","NODE_1_K99_10623_10_37.680160",628,51
"629","NODE_1_K99_10623_10_37.680160",629,53
"630","NODE_1_K99_10623_10_37.680160",630,52
"631","NODE_1_K99_10623_10_37.680160",631,53
"632","NODE_1_K99_10623_10_37.680160",632,53
"633","NODE_1_K99_10623_10_37.680160",633,53
"634","NODE_1_K99_10623_10_37.680160",634,54
"635","NODE_1_K99_10623_10_37.680160",635,54
"636","NODE_1_K99_10623_10_37.680160",636,54
"637","NODE_1_K99_10623_10_37.680160",637,54
"638","NODE_1_K99_10623_10_37.680160",638,55
"639","NODE_1_K99_10623_10_37.680160",639,55
"640","NODE_1_K99_10623_10_37.680160",640,56
"641","NODE_1_K99_10623_10_37.680160",641,56
"642","NODE_1_K99_10623_10_37.680160",642,56
"643","NODE_1_K99_10623_10_37.680160",643,57
"644","NODE_1_K99_10623_10_37.680160",644,57
"645","NODE_1_K99_10623_10_37.680160",645,57
"646","NODE_1_K99_10623_10_37.680160",646,57
"647","NODE_1_K99_10623_10_37.680160",647,57
"648","NODE_1_K99_10623_10_37.680160",648,59
"649","NODE_1_K99_10623_10_37.680160",649,58
"650","NODE_1_K99_10623_10_37.680160",650,58
"651","NODE_1_K99_10623_10_37.680160",651,58
"652","NODE_1_K99_10623_10_37.680160",652,57
"653","NODE_1_K99_10623_10_37.680160",653,58
"654","NODE_1_K99_10623_10_37.680160",654,57
"655","NODE_1_K99_10623_10_37.680160",655,56
"656","NODE_1_K99_10623_10_37.680160",656,56
"657","NODE_1_K99_10623_10_37.680160",657,56
"658","NODE_1_K99_10623_10_37.680160",658,56
"659","NODE_1_K99_10623_10_37.680160",659,58
"660","NODE_1_K99_10623_10_37.680160",660,55
"661","NODE_1_K99_10623_10_37.680160",661,59
"662","NODE_1_K99_10623_10_37.680160",662,59
"663","NODE_1_K99_10623_10_37.680160",663,59
"664","NODE_1_K99_10623_10_37.680160",664,59
"665","NODE_1_K99_10623_10_37.680160",665,59
"666","NODE_1_K99_10623_10_37.680160",666,59
"667","NODE_1_K99_10623_10_37.680160",667,59
"668","NODE_1_K99_10623_10_37.680160",668,59
"669","NODE_1_K99_10623_10_37.680160",669,59
"670","NODE_1_K99_10623_10_37.680160",670,59
"671","NODE_1_K99_10623_10_37.680160",671,59
"672","NODE_1_K99_10623_10_37.680160",672,59
"673","NODE_1_K99_10623_10_37.680160",673,59
"674","NODE_1_K99_10623_10_37.680160",674,59
"675","NODE_1_K99_10623_10_37.680160",675,59
"676","NODE_1_K99_10623_10_37.680160",676,58
"677","NODE_1_K99_10623_10_37.680160",677,58
"678","NODE_1_K99_10623_10_37.680160",678,59
"679","NODE_1_K99_10623_10_37.680160",679,58
"680","NODE_1_K99_10623_10_37.680160",680,58
"681","NODE_1_K99_10623_10_37.680160",681,59
"682","NODE_1_K99_10623_10_37.680160",682,57
"683","NODE_1_K99_10623_10_37.680160",683,57
"684","NODE_1_K99_10623_10_37.680160",684,59
"685","NODE_1_K99_10623_10_37.680160",685,56
"686","NODE_1_K99_10623_10_37.680160",686,58
"687","NODE_1_K99_10623_10_37.680160",687,58
"688","NODE_1_K99_10623_10_37.680160",688,58
"689","NODE_1_K99_10623_10_37.680160",689,58
"690","NODE_1_K99_10623_10_37.680160",690,58
"691","NODE_1_K99_10623_10_37.680160",691,58
"692","NODE_1_K99_10623_10_37.680160",692,58
"693","NODE_1_K99_10623_10_37.680160",693,58
"694","NODE_1_K99_10623_10_37.680160",694,58
"695","NODE_1_K99_10623_10_37.680160",695,58
"696","NODE_1_K99_10623_10_37.680160",696,57
"697","NODE_1_K99_10623_10_37.680160",697,58
"698","NODE_1_K99_10623_10_37.680160",698,58
"699","NODE_1_K99_10623_10_37.680160",699,58
"700","NODE_1_K99_10623_10_37.680160",700,58
"701","NODE_1_K99_10623_10_37.680160",701,58
"702","NODE_1_K99_10623_10_37.680160",702,58
"703","NODE_1_K99_10623_10_37.680160",703,58
"704","NODE_1_K99_10623_10_37.680160",704,58
"705","NODE_1_K99_10623_10_37.680160",705,58
"706","NODE_1_K99_10623_10_37.680160",706,58
"707","NODE_1_K99_10623_10_37.680160",707,56
"708","NODE_1_K99_10623_10_37.680160",708,58
"709","NODE_1_K99_10623_10_37.680160",709,59
"710","NODE_1_K99_10623_10_37.680160",710,58
"711","NODE_1_K99_10623_10_37.680160",711,59
"712","NODE_1_K99_10623_10_37.680160",712,59
"713","NODE_1_K99_10623_10_37.680160",713,57
"714","NODE_1_K99_10623_10_37.680160",714,59
"715","NODE_1_K99_10623_10_37.680160",715,59
"716","NODE_1_K99_10623_10_37.680160",716,59
"717","NODE_1_K99_10623_10_37.680160",717,59
"718","NODE_1_K99_10623_10_37.680160",718,59
"719","NODE_1_K99_10623_10_37.680160",719,59
"720","NODE_1_K99_10623_10_37.680160",720,59
"721","NODE_1_K99_10623_10_37.680160",721,59
"722","NODE_1_K99_10623_10_37.680160",722,59
"723","NODE_1_K99_10623_10_37.680160",723,58
"724","NODE_1_K99_10623_10_37.680160",724,57
"725","NODE_1_K99_10623_10_37.680160",725,58
"726","NODE_1_K99_10623_10_37.680160",726,57
"727","NODE_1_K99_10623_10_37.680160",727,57
"728","NODE_1_K99_10623_10_37.680160",728,58
"729","NODE_1_K99_10623_10_37.680160",729,58
"730","NODE_1_K99_10623_10_37.680160",730,59
"731","NODE_1_K99_10623_10_37.680160",731,60
"732","NODE_1_K99_10623_10_37.680160",732,61
"733","NODE_1_K99_10623_10_37.680160",733,61
"734","NODE_1_K99_10623_10_37.680160",734,61
"735","NODE_1_K99_10623_10_37.680160",735,61
"736","NODE_1_K99_10623_10_37.680160",736,61
"737","NODE_1_K99_10623_10_37.680160",737,61
"738","NODE_1_K99_10623_10_37.680160",738,60
"739","NODE_1_K99_10623_10_37.680160",739,60
"740","NODE_1_K99_10623_10_37.680160",740,59
"741","NODE_1_K99_10623_10_37.680160",741,60
"742","NODE_1_K99_10623_10_37.680160",742,61
"743","NODE_1_K99_10623_10_37.680160",743,61
"744","NODE_1_K99_10623_10_37.680160",744,60
"745","NODE_1_K99_10623_10_37.680160",745,62
"746","NODE_1_K99_10623_10_37.680160",746,62
"747","NODE_1_K99_10623_10_37.680160",747,61
"748","NODE_1_K99_10623_10_37.680160",748,61
"749","NODE_1_K99_10623_10_37.680160",749,60
"750","NODE_1_K99_10623_10_37.680160",750,61
"751","NODE_1_K99_10623_10_37.680160",751,60
"752","NODE_1_K99_10623_10_37.680160",752,62
"753","NODE_1_K99_10623_10_37.680160",753,61
"754","NODE_1_K99_10623_10_37.680160",754,60
"755","NODE_1_K99_10623_10_37.680160",755,62
"756","NODE_1_K99_10623_10_37.680160",756,62
"757","NODE_1_K99_10623_10_37.680160",757,62
"758","NODE_1_K99_10623_10_37.680160",758,62
"759","NODE_1_K99_10623_10_37.680160",759,62
"760","NODE_1_K99_10623_10_37.680160",760,62
"761","NODE_1_K99_10623_10_37.680160",761,62
"762","NODE_1_K99_10623_10_37.680160",762,62
"763","NODE_1_K99_10623_10_37.680160",763,62
"764","NODE_1_K99_10623_10_37.680160",764,62
"765","NODE_1_K99_10623_10_37.680160",765,61
"766","NODE_1_K99_10623_10_37.680160",766,62
"767","NODE_1_K99_10623_10_37.680160",767,62
"768","NODE_1_K99_10623_10_37.680160",768,62
"769","NODE_1_K99_10623_10_37.680160",769,62
"770","NODE_1_K99_10623_10_37.680160",770,62
"771","NODE_1_K99_10623_10_37.680160",771,62
"772","NODE_1_K99_10623_10_37.680160",772,62
"773","NODE_1_K99_10623_10_37.680160",773,62
"774","NODE_1_K99_10623_10_37.680160",774,62
"775","NODE_1_K99_10623_10_37.680160",775,62
"776","NODE_1_K99_10623_10_37.680160",776,62
"777","NODE_1_K99_10623_10_37.680160",777,61
"778","NODE_1_K99_10623_10_37.680160",778,61
"779","NODE_1_K99_10623_10_37.680160",779,58
"780","NODE_1_K99_10623_10_37.680160",780,60
"781","NODE_1_K99_10623_10_37.680160",781,61
"782","NODE_1_K99_10623_10_37.680160",782,58
"783","NODE_1_K99_10623_10_37.680160",783,62
"784","NODE_1_K99_10623_10_37.680160",784,61
"785","NODE_1_K99_10623_10_37.680160",785,61
"786","NODE_1_K99_10623_10_37.680160",786,49
"787","NODE_1_K99_10623_10_37.680160",787,60
"788","NODE_1_K99_10623_10_37.680160",788,62
"789","NODE_1_K99_10623_10_37.680160",789,61
"790","NODE_1_K99_10623_10_37.680160",790,59
"791","NODE_1_K99_10623_10_37.680160",791,61
"792","NODE_1_K99_10623_10_37.680160",792,61
"793","NODE_1_K99_10623_10_37.680160",793,62
"794","NODE_1_K99_10623_10_37.680160",794,62
"795","NODE_1_K99_10623_10_37.680160",795,61
"796","NODE_1_K99_10623_10_37.680160",796,62
"797","NODE_1_K99_10623_10_37.680160",797,62
"798","NODE_1_K99_10623_10_37.680160",798,62
"799","NODE_1_K99_10623_10_37.680160",799,61
"800","NODE_1_K99_10623_10_37.680160",800,62
"801","NODE_1_K99_10623_10_37.680160",801,62
"802","NODE_1_K99_10623_10_37.680160",802,62
"803","NODE_1_K99_10623_10_37.680160",803,52
"804","NODE_1_K99_10623_10_37.680160",804,63
"805","NODE_1_K99_10623_10_37.680160",805,62
"806","NODE_1_K99_10623_10_37.680160",806,62
"807","NODE_1_K99_10623_10_37.680160",807,60
"808","NODE_1_K99_10623_10_37.680160",808,58
"809","NODE_1_K99_10623_10_37.680160",809,62
"810","NODE_1_K99_10623_10_37.680160",810,62
"811","NODE_1_K99_10623_10_37.680160",811,62
"812","NODE_1_K99_10623_10_37.680160",812,60
"813","NODE_1_K99_10623_10_37.680160",813,62
"814","NODE_1_K99_10623_10_37.680160",814,62
"815","NODE_1_K99_10623_10_37.680160",815,62
"816","NODE_1_K99_10623_10_37.680160",816,62
"817","NODE_1_K99_10623_10_37.680160",817,62
"818","NODE_1_K99_10623_10_37.680160",818,62
"819","NODE_1_K99_10623_10_37.680160",819,59
"820","NODE_1_K99_10623_10_37.680160",820,60
"821","NODE_1_K99_10623_10_37.680160",821,63
"822","NODE_1_K99_10623_10_37.680160",822,64
"823","NODE_1_K99_10623_10_37.680160",823,64
"824","NODE_1_K99_10623_10_37.680160",824,64
"825","NODE_1_K99_10623_10_37.680160",825,64
"826","NODE_1_K99_10623_10_37.680160",826,64
"827","NODE_1_K99_10623_10_37.680160",827,62
"828","NODE_1_K99_10623_10_37.680160",828,64
"829","NODE_1_K99_10623_10_37.680160",829,64
"830","NODE_1_K99_10623_10_37.680160",830,64
"831","NODE_1_K99_10623_10_37.680160",831,63
"832","NODE_1_K99_10623_10_37.680160",832,64
"833","NODE_1_K99_10623_10_37.680160",833,64
"834","NODE_1_K99_10623_10_37.680160",834,63
"835","NODE_1_K99_10623_10_37.680160",835,59
"836","NODE_1_K99_10623_10_37.680160",836,64
"837","NODE_1_K99_10623_10_37.680160",837,64
"838","NODE_1_K99_10623_10_37.680160",838,64
"839","NODE_1_K99_10623_10_37.680160",839,64
"840","NODE_1_K99_10623_10_37.680160",840,65
"841","NODE_1_K99_10623_10_37.680160",841,65
"842","NODE_1_K99_10623_10_37.680160",842,65
"843","NODE_1_K99_10623_10_37.680160",843,64
"844","NODE_1_K99_10623_10_37.680160",844,64
"845","NODE_1_K99_10623_10_37.680160",845,64
"846","NODE_1_K99_10623_10_37.680160",846,64
"847","NODE_1_K99_10623_10_37.680160",847,65
"848","NODE_1_K99_10623_10_37.680160",848,65
"849","NODE_1_K99_10623_10_37.680160",849,65
"850","NODE_1_K99_10623_10_37.680160",850,65
"851","NODE_1_K99_10623_10_37.680160",851,65
"852","NODE_1_K99_10623_10_37.680160",852,64
"853","NODE_1_K99_10623_10_37.680160",853,64
"854","NODE_1_K99_10623_10_37.680160",854,63
"855","NODE_1_K99_10623_10_37.680160",855,63
"856","NODE_1_K99_10623_10_37.680160",856,63
"857","NODE_1_K99_10623_10_37.680160",857,63
"858","NODE_1_K99_10623_10_37.680160",858,63
"859","NODE_1_K99_10623_10_37.680160",859,63
"860","NODE_1_K99_10623_10_37.680160",860,63
"861","NODE_1_K99_10623_10_37.680160",861,63
"862","NODE_1_K99_10623_10_37.680160",862,63
"863","NODE_1_K99_10623_10_37.680160",863,65
"864","NODE_1_K99_10623_10_37.680160",864,65
"865","NODE_1_K99_10623_10_37.680160",865,65
"866","NODE_1_K99_10623_10_37.680160",866,66
"867","NODE_1_K99_10623_10_37.680160",867,65
"868","NODE_1_K99_10623_10_37.680160",868,65
"869","NODE_1_K99_10623_10_37.680160",869,66
"870","NODE_1_K99_10623_10_37.680160",870,66
"871","NODE_1_K99_10623_10_37.680160",871,66
"872","NODE_1_K99_10623_10_37.680160",872,66
"873","NODE_1_K99_10623_10_37.680160",873,66
"874","NODE_1_K99_10623_10_37.680160",874,66
"875","NODE_1_K99_10623_10_37.680160",875,66
"876","NODE_1_K99_10623_10_37.680160",876,67
"877","NODE_1_K99_10623_10_37.680160",877,66
"878","NODE_1_K99_10623_10_37.680160",878,66
"879","NODE_1_K99_10623_10_37.680160",879,65
"880","NODE_1_K99_10623_10_37.680160",880,65
"881","NODE_1_K99_10623_10_37.680160",881,65
"882","NODE_1_K99_10623_10_37.680160",882,65
"883","NODE_1_K99_10623_10_37.680160",883,66
"884","NODE_1_K99_10623_10_37.680160",884,66
"885","NODE_1_K99_10623_10_37.680160",885,64
"886","NODE_1_K99_10623_10_37.680160",886,65
"887","NODE_1_K99_10623_10_37.680160",887,64
"888","NODE_1_K99_10623_10_37.680160",888,66
"889","NODE_1_K99_10623_10_37.680160",889,65
"890","NODE_1_K99_10623_10_37.680160",890,66
"891","NODE_1_K99_10623_10_37.680160",891,66
"892","NODE_1_K99_10623_10_37.680160",892,66
"893","NODE_1_K99_10623_10_37.680160",893,65
"894","NODE_1_K99_10623_10_37.680160",894,66
"895","NODE_1_K99_10623_10_37.680160",895,66
"896","NODE_1_K99_10623_10_37.680160",896,66
"897","NODE_1_K99_10623_10_37.680160",897,66
"898","NODE_1_K99_10623_10_37.680160",898,66
"899","NODE_1_K99_10623_10_37.680160",899,66
"900","NODE_1_K99_10623_10_37.680160",900,66
"901","NODE_1_K99_10623_10_37.680160",901,66
"902","NODE_1_K99_10623_10_37.680160",902,66
"903","NODE_1_K99_10623_10_37.680160",903,66
"904","NODE_1_K99_10623_10_37.680160",904,66
"905","NODE_1_K99_10623_10_37.680160",905,66
"906","NODE_1_K99_10623_10_37.680160",906,66
"907","NODE_1_K99_10623_10_37.680160",907,64
"908","NODE_1_K99_10623_10_37.680160",908,65
"909","NODE_1_K99_10623_10_37.680160",909,65
"910","NODE_1_K99_10623_10_37.680160",910,65
"911","NODE_1_K99_10623_10_37.680160",911,65
"912","NODE_1_K99_10623_10_37.680160",912,65
"913","NODE_1_K99_10623_10_37.680160",913,65
"914","NODE_1_K99_10623_10_37.680160",914,65
"915","NODE_1_K99_10623_10_37.680160",915,65
"916","NODE_1_K99_10623_10_37.680160",916,65
"917","NODE_1_K99_10623_10_37.680160",917,65
"918","NODE_1_K99_10623_10_37.680160",918,65
"919","NODE_1_K99_10623_10_37.680160",919,65
"920","NODE_1_K99_10623_10_37.680160",920,65
"921","NODE_1_K99_10623_10_37.680160",921,65
"922","NODE_1_K99_10623_10_37.680160",922,65
"923","NODE_1_K99_10623_10_37.680160",923,63
"924","NODE_1_K99_10623_10_37.680160",924,64
"925","NODE_1_K99_10623_10_37.680160",925,65
"926","NODE_1_K99_10623_10_37.680160",926,64
"927","NODE_1_K99_10623_10_37.680160",927,64
"928","NODE_1_K99_10623_10_37.680160",928,62
"929","NODE_1_K99_10623_10_37.680160",929,63
"930","NODE_1_K99_10623_10_37.680160",930,63
"931","NODE_1_K99_10623_10_37.680160",931,64
"932","NODE_1_K99_10623_10_37.680160",932,64
"933","NODE_1_K99_10623_10_37.680160",933,64
"934","NODE_1_K99_10623_10_37.680160",934,63
"935","NODE_1_K99_10623_10_37.680160",935,63
"936","NODE_1_K99_10623_10_37.680160",936,62
"937","NODE_1_K99_10623_10_37.680160",937,64
"938","NODE_1_K99_10623_10_37.680160",938,64
"939","NODE_1_K99_10623_10_37.680160",939,63
"940","NODE_1_K99_10623_10_37.680160",940,64
"941","NODE_1_K99_10623_10_37.680160",941,64
"942","NODE_1_K99_10623_10_37.680160",942,63
"943","NODE_1_K99_10623_10_37.680160",943,63
"944","NODE_1_K99_10623_10_37.680160",944,64
"945","NODE_1_K99_10623_10_37.680160",945,64
"946","NODE_1_K99_10623_10_37.680160",946,64
"947","NODE_1_K99_10623_10_37.680160",947,64
"948","NODE_1_K99_10623_10_37.680160",948,64
"949","NODE_1_K99_10623_10_37.680160",949,64
"950","NODE_1_K99_10623_10_37.680160",950,62
"951","NODE_1_K99_10623_10_37.680160",951,60
"952","NODE_1_K99_10623_10_37.680160",952,64
"953","NODE_1_K99_10623_10_37.680160",953,64
"954","NODE_1_K99_10623_10_37.680160",954,64
"955","NODE_1_K99_10623_10_37.680160",955,64
"956","NODE_1_K99_10623_10_37.680160",956,64
"957","NODE_1_K99_10623_10_37.680160",957,62
"958","NODE_1_K99_10623_10_37.680160",958,64
"959","NODE_1_K99_10623_10_37.680160",959,64
"960","NODE_1_K99_10623_10_37.680160",960,64
"961","NODE_1_K99_10623_10_37.680160",961,64
"962","NODE_1_K99_10623_10_37.680160",962,62
"963","NODE_1_K99_10623_10_37.680160",963,64
"964","NODE_1_K99_10623_10_37.680160",964,64
"965","NODE_1_K99_10623_10_37.680160",965,64
"966","NODE_1_K99_10623_10_37.680160",966,64
"967","NODE_1_K99_10623_10_37.680160",967,64
"968","NODE_1_K99_10623_10_37.680160",968,64
"969","NODE_1_K99_10623_10_37.680160",969,63
"970","NODE_1_K99_10623_10_37.680160",970,63
"971","NODE_1_K99_10623_10_37.680160",971,63
"972","NODE_1_K99_10623_10_37.680160",972,66
"973","NODE_1_K99_10623_10_37.680160",973,66
"974","NODE_1_K99_10623_10_37.680160",974,67
"975","NODE_1_K99_10623_10_37.680160",975,68
"976","NODE_1_K99_10623_10_37.680160",976,68
"977","NODE_1_K99_10623_10_37.680160",977,69
"978","NODE_1_K99_10623_10_37.680160",978,68
"979","NODE_1_K99_10623_10_37.680160",979,71
"980","NODE_1_K99_10623_10_37.680160",980,73
"981","NODE_1_K99_10623_10_37.680160",981,74
"982","NODE_1_K99_10623_10_37.680160",982,74
"983","NODE_1_K99_10623_10_37.680160",983,77
"984","NODE_1_K99_10623_10_37.680160",984,77
"985","NODE_1_K99_10623_10_37.680160",985,81
"986","NODE_1_K99_10623_10_37.680160",986,81
"987","NODE_1_K99_10623_10_37.680160",987,79
"988","NODE_1_K99_10623_10_37.680160",988,78
"989","NODE_1_K99_10623_10_37.680160",989,92
"990","NODE_1_K99_10623_10_37.680160",990,96
"991","NODE_1_K99_10623_10_37.680160",991,97
"992","NODE_1_K99_10623_10_37.680160",992,96
"993","NODE_1_K99_10623_10_37.680160",993,98
"994","NODE_1_K99_10623_10_37.680160",994,98
"995","NODE_1_K99_10623_10_37.680160",995,98
"996","NODE_1_K99_10623_10_37.680160",996,98
"997","NODE_1_K99_10623_10_37.680160",997,87
"998","NODE_1_K99_10623_10_37.680160",998,100
"999","NODE_1_K99_10623_10_37.680160",999,101
"1000","NODE_1_K99_10623_10_37.680160",1000,101
"1001","NODE_1_K99_10623_10_37.680160",1001,104
"1002","NODE_1_K99_10623_10_37.680160",1002,105
"1003","NODE_1_K99_10623_10_37.680160",1003,105
"1004","NODE_1_K99_10623_10_37.680160",1004,105
"1005","NODE_1_K99_10623_10_37.680160",1005,104
"1006","NODE_1_K99_10623_10_37.680160",1006,104
"1007","NODE_1_K99_10623_10_37.680160",1007,106
"1008","NODE_1_K99_10623_10_37.680160",1008,106
"1009","NODE_1_K99_10623_10_37.680160",1009,105
"1010","NODE_1_K99_10623_10_37.680160",1010,104
